TxDate,Store_Name,Cust_Name,Item,TotPrice,Payment,CardNo
07/12/2022 14:23,Uppingham,Jon Janssen,"Large Flavoured latte - Hazelnut - 2.85, Regular Cortado - 2.05, Regular Flavoured hot chocolate - Vanilla - 2.60, Large Speciality Tea - Peppermint - 1.60, Large Hot chocolate - 2.90, Large Flavoured latte - Caramel - 2.85",14.85,CARD,1078118892272857
07/12/2022 14:27,Uppingham,Krishna Spiegler,"Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured latte - Caramel - 2.85, Regular Red Label tea - 1.20, Large Red Label tea - 1.80",8.4,CARD,1608489293546573
07/12/2022 14:30,Uppingham,Jerry Araiza,"Large Cortado - 2.35, Large Mocha - 2.70",5.05,CARD,1106859934270649
07/12/2022 14:33,Uppingham,Terry Sterner,Regular Flavoured latte - Hazelnut - 2.55,2.55,CARD,5060758869362541
07/12/2022 14:37,Uppingham,Michael Xiong,"Large Red Label tea - 1.80, Regular Smoothies - Berry Beautiful - 2.00, Large Flavoured latte - Caramel - 2.85",6.65,CARD,1980220615170451
07/12/2022 14:40,Uppingham,David Donalson,Regular Red Label tea - 1.20,1.2,CASH,n
07/12/2022 14:43,Uppingham,Scott Rusk,"Regular Speciality Tea - Green - 1.30, Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured latte - Hazelnut - 2.85, Large Flavoured latte - Caramel - 2.85",9.55,CARD,2841758352567245
07/12/2022 14:47,Uppingham,Debra Lipka,"Large Flavoured hot chocolate - Vanilla - 2.90, Large Smoothies - Berry Beautiful - 2.50",5.4,CARD,9220249733669028
07/12/2022 14:50,Uppingham,Eddie Googe,Large Flavoured hot chocolate - Vanilla - 2.90,2.9,CARD,6232652756167158
07/12/2022 14:53,Uppingham,Sam Harwood,Regular Flavoured latte - Hazelnut - 2.55,2.55,CARD,7139618127435961
07/12/2022 14:57,Uppingham,Vanessa Caban,"Large Flavoured hot chocolate - Vanilla - 2.90, Regular Speciality Tea - Peppermint - 1.30",4.2,CARD,6386630037974639
07/12/2022 15:00,Uppingham,James Bruff,"Large Cortado - 2.35, Large Flavoured latte - Caramel - 2.85, Regular Red Label tea - 1.20",6.4,CARD,4079715017525415
07/12/2022 15:03,Uppingham,Dora Cline,"Large Speciality Tea - Peppermint - 1.60, Regular Flavoured latte - Caramel - 2.55, Regular Flavoured latte - Hazelnut - 2.55",6.7,CARD,3684269929485420
07/12/2022 15:07,Uppingham,Claretha Wesley,Large Smoothies - Berry Beautiful - 2.50,2.5,CARD,5361582636999369
07/12/2022 15:10,Uppingham,John Rains,Large Flavoured hot chocolate - Vanilla - 2.90,2.9,CASH,n
07/12/2022 15:13,Uppingham,Marlene Dishong,"Large Mocha - 2.70, Regular Flavoured hot chocolate - Vanilla - 2.60, Large Flavoured hot chocolate - Vanilla - 2.90, Large Cortado - 2.35, Large Speciality Tea - Peppermint - 1.60, Regular Speciality Tea - Peppermint - 1.30",13.45,CARD,6461563092980653
07/12/2022 15:17,Uppingham,Laurence Ohara,"Regular Speciality Tea - Peppermint - 1.30, Regular Mocha - 2.30, Large Cortado - 2.35",5.95,CARD,6215269871712857
07/12/2022 15:20,Uppingham,Cathy Swick,"Large Red Label tea - 1.80, Large Flavoured hot chocolate - Vanilla - 2.90",4.7,CARD,5819564493896660
07/12/2022 15:23,Uppingham,Judith Schnell,Large Flavoured latte - Caramel - 2.85,2.85,CASH,n
07/12/2022 15:27,Uppingham,Delores Joslin,"Regular Flavoured hot chocolate - Vanilla - 2.60, Large Speciality Tea - Green - 1.60, Large Mocha - 2.70, Regular Flavoured latte - Caramel - 2.55, Large Flavoured latte - Caramel - 2.85",12.3,CARD,9265692020600752
07/12/2022 15:30,Uppingham,Virginia Taylor,"Large Mocha - 2.70, Large Flavoured latte - Hazelnut - 2.85, Regular Mocha - 2.30, Regular Hot chocolate - 2.20, Regular Mocha - 2.30",12.35,CASH,n
07/12/2022 15:33,Uppingham,Nathan Dicaprio,"Large Smoothies - Berry Beautiful - 2.50, Regular Mocha - 2.30, Regular Speciality Tea - Green - 1.30, Large Red Label tea - 1.80",7.9,CARD,9349416320533904
07/12/2022 15:37,Uppingham,Sophia Chipps,Regular Flavoured latte - Caramel - 2.55,2.55,CARD,8617651174320379
07/12/2022 15:40,Uppingham,Kelly Jones,Large Mocha - 2.70,2.7,CARD,5120972242141908
07/12/2022 15:43,Uppingham,Frank Barbrick,"Large Mocha - 2.70, Large Hot chocolate - 2.90, Large Flavoured latte - Caramel - 2.85, Regular Flavoured hot chocolate - Vanilla - 2.60",11.05,CASH,n
07/12/2022 15:47,Uppingham,Mary Clemmons,"Large Red Label tea - 1.80, Regular Smoothies - Berry Beautiful - 2.00, Large Speciality Tea - Peppermint - 1.60, Regular Smoothies - Berry Beautiful - 2.00",7.4,CASH,n
07/12/2022 15:50,Uppingham,Annette Walton,"Regular Flavoured latte - Hazelnut - 2.55, Regular Flavoured hot chocolate - Vanilla - 2.60, Large Smoothies - Berry Beautiful - 2.50",7.65,CASH,n
07/12/2022 15:53,Uppingham,Geraldine Hedtke,"Regular Flavoured hot chocolate - Vanilla - 2.60, Large Red Label tea - 1.80, Regular Red Label tea - 1.20",5.6,CARD,7473275293621064
07/12/2022 15:57,Uppingham,Jose Paul,Regular Mocha - 2.30,2.3,CARD,8067759327649360
07/12/2022 16:00,Uppingham,William Lewis,"Large Mocha - 2.70, Regular Smoothies - Berry Beautiful - 2.00",4.7,CARD,5489403150118470
07/12/2022 16:02,Uppingham,Debrah Phan,"Regular Flavoured hot chocolate - Vanilla - 2.60, Regular Red Label tea - 1.20",3.8,CASH,n
07/12/2022 16:04,Uppingham,Peter Woodyard,"Regular Flavoured hot chocolate - Vanilla - 2.60, Regular Smoothies - Berry Beautiful - 2.00",4.6,CARD,8976437384740077
07/12/2022 16:05,Uppingham,Kimberly Kessinger,"Large Hot chocolate - 2.90, Large Speciality Tea - Green - 1.60",4.5,CARD,8441064368703874
07/12/2022 16:07,Uppingham,Virginia Lloyd,"Regular Speciality Tea - Green - 1.30, Large Cortado - 2.35, Regular Flavoured latte - Hazelnut - 2.55, Regular Mocha - 2.30, Regular Speciality Tea - Green - 1.30",9.8,CARD,4426410838073830
07/12/2022 16:09,Uppingham,Delphine Daniels,"Regular Flavoured latte - Caramel - 2.55, Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured latte - Hazelnut - 2.85",7.95,CARD,2175717127419075
07/12/2022 16:11,Uppingham,William Cornwell,"Regular Cortado - 2.05, Large Mocha - 2.70, Regular Speciality Tea - Green - 1.30, Regular Hot chocolate - 2.20, Regular Hot chocolate - 2.20, Large Cortado - 2.35",12.8,CARD,9770409462908244
07/12/2022 16:12,Uppingham,Carlos Shen,"Large Hot chocolate - 2.90, Regular Speciality Tea - Peppermint - 1.30",4.2,CARD,3548084781394578
07/12/2022 16:14,Uppingham,William Wallace,"Regular Speciality Tea - Peppermint - 1.30, Large Speciality Tea - Green - 1.60",2.9,CARD,5626705923006712
07/12/2022 16:16,Uppingham,Billy Truss,Regular Red Label tea - 1.20,1.2,CARD,8103982586530934
07/12/2022 16:18,Uppingham,Renee Moore,"Regular Speciality Tea - Green - 1.30, Regular Flavoured latte - Hazelnut - 2.55",3.85,CARD,7975054095633654
07/12/2022 16:19,Uppingham,Derek Asher,"Regular Hot chocolate - 2.20, Large Hot chocolate - 2.90",5.1,CARD,3623762215037881
07/12/2022 16:21,Uppingham,Marylyn Campbell,Regular Cortado - 2.05,2.05,CARD,4144135373830270
07/12/2022 16:23,Uppingham,Sandra Carner,"Regular Mocha - 2.30, Regular Smoothies - Berry Beautiful - 2.00, Regular Smoothies - Berry Beautiful - 2.00, Regular Hot chocolate - 2.20, Large Flavoured latte - Hazelnut - 2.85",11.35,CASH,n
07/12/2022 16:25,Uppingham,Candice Davis,"Regular Flavoured latte - Hazelnut - 2.55, Large Hot chocolate - 2.90, Regular Speciality Tea - Green - 1.30",6.75,CARD,6698033097942781
07/12/2022 16:26,Uppingham,Nathan Coty,"Large Flavoured latte - Caramel - 2.85, Large Speciality Tea - Peppermint - 1.60, Regular Hot chocolate - 2.20",6.65,CARD,1797473056256039
07/12/2022 16:28,Uppingham,Jeanette Dillingham,"Large Mocha - 2.70, Large Smoothies - Berry Beautiful - 2.50, Regular Flavoured latte - Caramel - 2.55",7.75,CARD,8314041474928547
07/12/2022 16:30,Uppingham,Sean Samaroo,"Regular Hot chocolate - 2.20, Large Flavoured latte - Caramel - 2.85, Regular Flavoured latte - Hazelnut - 2.55",7.6,CARD,1111525899490077
07/12/2022 16:32,Uppingham,Agnes Hart,"Large Smoothies - Berry Beautiful - 2.50, Large Flavoured latte - Hazelnut - 2.85, Regular Speciality Tea - Peppermint - 1.30",6.65,CASH,n
07/12/2022 16:33,Uppingham,Steve Boivin,Regular Hot chocolate - 2.20,2.2,CARD,5597259584118500
07/12/2022 16:35,Uppingham,Lindsey Talmage,"Regular Speciality Tea - Green - 1.30, Large Mocha - 2.70, Large Hot chocolate - 2.90",6.9,CARD,2278844713604449
07/12/2022 16:37,Uppingham,Pamela Lanier,Large Hot chocolate - 2.90,2.9,CARD,7650398666008179
07/12/2022 16:39,Uppingham,Geoffrey Jones,"Regular Speciality Tea - Peppermint - 1.30, Large Speciality Tea - Peppermint - 1.60, Regular Flavoured latte - Hazelnut - 2.55",5.45,CARD,2930058616780706
07/12/2022 16:40,Uppingham,Judy Hogan,Large Speciality Tea - Peppermint - 1.60,1.6,CASH,n
07/12/2022 16:42,Uppingham,Barry Olson,Regular Red Label tea - 1.20,1.2,CARD,3754080439435481
07/12/2022 16:44,Uppingham,Margaret Kenney,"Large Flavoured latte - Caramel - 2.85, Regular Smoothies - Berry Beautiful - 2.00",4.85,CASH,n
07/12/2022 16:46,Uppingham,Carrie Tennant,"Regular Flavoured hot chocolate - Vanilla - 2.60, Large Cortado - 2.35, Large Flavoured latte - Caramel - 2.85, Regular Hot chocolate - 2.20, Regular Cortado - 2.05",12.05,CARD,9107124384130460
07/12/2022 16:48,Uppingham,David Herstad,"Regular Red Label tea - 1.20, Large Hot chocolate - 2.90",4.1,CASH,n
07/12/2022 16:49,Uppingham,Steven Gaarder,"Large Hot chocolate - 2.90, Regular Flavoured hot chocolate - Vanilla - 2.60, Regular Mocha - 2.30",7.8,CASH,n
07/12/2022 16:51,Uppingham,Betty Smith,Regular Red Label tea - 1.20,1.2,CASH,n
07/12/2022 16:53,Uppingham,Ella Sandlin,"Regular Cortado - 2.05, Large Cortado - 2.35, Large Flavoured latte - Caramel - 2.85",7.25,CARD,3154379059868463
07/12/2022 16:55,Uppingham,Cynthia Mulherin,"Regular Cortado - 2.05, Large Hot chocolate - 2.90, Regular Speciality Tea - Green - 1.30",6.25,CARD,9661868342682856
07/12/2022 16:56,Uppingham,Erica Larson,"Regular Smoothies - Berry Beautiful - 2.00, Regular Flavoured latte - Hazelnut - 2.55",4.55,CASH,n
07/12/2022 16:58,Uppingham,Charles Mattos,Regular Smoothies - Berry Beautiful - 2.00,2.0,CARD,5868057096291939
25/08/2021 09:02,Chesterfield,Scott Owens,"Large Flavoured iced latte - Caramel - 3.25, Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured iced latte - Hazelnut - 3.25, Regular Flavoured latte - Hazelnut - 2.55, Regular Flavoured iced latte - Hazelnut - 2.75",17.3,CARD,6844802140812058
25/08/2021 09:04,Chesterfield,Francis Strayhorn,"Large Flat white - 2.45, Regular Latte - 2.15",4.6,CARD,9557104128182484
25/08/2021 09:06,Chesterfield,Rodney Drake,"Regular Flavoured latte - Hazelnut - 2.55, Large Latte - 2.45",5.0,CARD,2978328181139200
25/08/2021 09:08,Chesterfield,Michael Sparrow,"Regular Latte - 2.15, Large Latte - 2.45",4.6,CASH,n
25/08/2021 09:10,Chesterfield,Thomas Register,"Large Flavoured iced latte - Caramel - 3.25, Regular Flat white - 2.15, Regular Latte - 2.15, Large Flavoured iced latte - Hazelnut - 3.25, Regular Flat white - 2.15",12.95,CASH,n
25/08/2021 09:12,Chesterfield,James Petrick,"Large Flavoured latte - Hazelnut - 2.85, Regular Flavoured iced latte - Vanilla - 2.75, Large Flavoured iced latte - Hazelnut - 3.25, Large Flavoured latte - Hazelnut - 2.85, Large Flavoured iced latte - Vanilla - 3.25, Large Latte - 2.45",17.4,CARD,5309043196155793
25/08/2021 09:14,Chesterfield,Ronald Hagy,"Regular Flavoured iced latte - Vanilla - 2.75, Regular Flavoured iced latte - Vanilla - 2.75, Large Latte - 2.45, Large Flavoured latte - Hazelnut - 2.85, Regular Flavoured iced latte - Hazelnut - 2.75",13.55,CARD,1166596230622281
25/08/2021 09:17,Chesterfield,Lashawn Fant,"Regular Flavoured iced latte - Caramel - 2.75, Large Latte - 2.45, Regular Latte - 2.15, Large Latte - 2.45, Regular Flavoured iced latte - Caramel - 2.75",12.55,CARD,8790558408553080
25/08/2021 09:19,Chesterfield,James Folsom,"Large Flat white - 2.45, Large Flavoured latte - Hazelnut - 2.85",5.3,CARD,8722919802559202
25/08/2021 09:21,Chesterfield,Tina Burke,"Regular Flavoured iced latte - Vanilla - 2.75, Large Flavoured latte - Hazelnut - 2.85, Large Flavoured latte - Hazelnut - 2.85, Large Latte - 2.45, Regular Flat white - 2.15",13.05,CASH,n
25/08/2021 09:23,Chesterfield,Robyn Baker,Regular Latte - 2.15,2.15,CARD,4284401097585380
25/08/2021 09:25,Chesterfield,Leonard Saari,"Large Flat white - 2.45, Large Latte - 2.45, Large Flavoured latte - Hazelnut - 2.85, Regular Flavoured latte - Hazelnut - 2.55",10.3,CARD,4819037257071438
25/08/2021 09:27,Chesterfield,Eleanor Schreyer,"Regular Flavoured iced latte - Vanilla - 2.75, Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured iced latte - Vanilla - 2.75, Regular Flat white - 2.15, Regular Flat white - 2.15",12.55,CARD,3813596725308975
25/08/2021 09:29,Chesterfield,Heather Patel,"Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flat white - 2.15",7.65,CARD,2751738614086036
25/08/2021 09:32,Chesterfield,Lucinda Hutchings,"Large Flat white - 2.45, Large Flavoured iced latte - Hazelnut - 3.25",5.7,CARD,5739796916878586
25/08/2021 09:34,Chesterfield,Brenda Park,Regular Latte - 2.15,2.15,CASH,n
25/08/2021 09:36,Chesterfield,Francis Koenen,"Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured iced latte - Vanilla - 3.25, Regular Flat white - 2.15, Large Flat white - 2.45, Regular Flat white - 2.15",12.55,CASH,n
25/08/2021 09:38,Chesterfield,Viola Blanco,"Large Flavoured iced latte - Caramel - 3.25, Regular Flavoured iced latte - Hazelnut - 2.75",6.0,CASH,n
25/08/2021 09:40,Chesterfield,David Anna,"Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured latte - Hazelnut - 2.85, Large Latte - 2.45, Large Flavoured latte - Hazelnut - 2.85",10.7,CASH,n
25/08/2021 09:42,Chesterfield,Carol Sutton,"Regular Flavoured iced latte - Hazelnut - 2.75, Regular Latte - 2.15",4.9,CARD,7071316596754177
25/08/2021 09:44,Chesterfield,Charlotte Ames,"Regular Flat white - 2.15, Regular Flavoured iced latte - Hazelnut - 2.75",4.9,CARD,5944424224738186
25/08/2021 09:46,Chesterfield,William Alberding,"Large Flavoured latte - Hazelnut - 2.85, Regular Flat white - 2.15, Large Latte - 2.45",7.45,CARD,1868033783180050
25/08/2021 09:49,Chesterfield,Audie King,"Regular Flavoured iced latte - Vanilla - 2.75, Large Flavoured latte - Hazelnut - 2.85, Large Flavoured latte - Hazelnut - 2.85",8.45,CARD,2079081656201264
25/08/2021 09:51,Chesterfield,Thomas Carl,Regular Latte - 2.15,2.15,CARD,1979954668514674
25/08/2021 09:53,Chesterfield,Susan Vinyard,"Regular Flat white - 2.15, Large Latte - 2.45, Regular Flat white - 2.15",6.75,CASH,n
25/08/2021 09:55,Chesterfield,Abraham Brantley,"Large Flat white - 2.45, Large Flavoured iced latte - Caramel - 3.25",5.7,CARD,8010139668453595
25/08/2021 09:57,Chesterfield,Benjamin Asquith,"Large Flat white - 2.45, Regular Flavoured iced latte - Vanilla - 2.75, Large Latte - 2.45, Regular Latte - 2.15, Large Flavoured iced latte - Caramel - 3.25, Regular Latte - 2.15",15.2,CARD,4797344809392910
25/08/2021 09:59,Chesterfield,Ann Lane,"Regular Flavoured iced latte - Caramel - 2.75, Large Flat white - 2.45, Large Flavoured latte - Hazelnut - 2.85, Regular Latte - 2.15, Large Flavoured latte - Hazelnut - 2.85, Large Flavoured latte - Hazelnut - 2.85",15.9,CASH,n
25/08/2021 10:01,Chesterfield,Bradley Maynard,"Large Flat white - 2.45, Regular Flat white - 2.15, Regular Flat white - 2.15",6.75,CARD,4681963607141220
25/08/2021 10:02,Chesterfield,Diane Hunter,"Regular Flat white - 2.15, Regular Flavoured iced latte - Vanilla - 2.75, Regular Flavoured iced latte - Hazelnut - 2.75, Large Flavoured iced latte - Caramel - 3.25, Large Flavoured latte - Hazelnut - 2.85, Regular Flat white - 2.15",15.9,CARD,8946278855936834
25/08/2021 10:03,Chesterfield,Sandra Stanislawski,"Large Flavoured iced latte - Hazelnut - 3.25, Large Flavoured iced latte - Hazelnut - 3.25",6.5,CASH,n
25/08/2021 10:04,Chesterfield,Anita Johnson,"Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured iced latte - Caramel - 3.25, Regular Flavoured iced latte - Hazelnut - 2.75, Regular Latte - 2.15, Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flat white - 2.15",15.6,CASH,n
25/08/2021 10:05,Chesterfield,Glenn Barreto,"Regular Flavoured iced latte - Vanilla - 2.75, Regular Latte - 2.15, Regular Flavoured iced latte - Caramel - 2.75",7.65,CARD,5824939110069634
25/08/2021 10:06,Chesterfield,Candy Polcovich,"Large Latte - 2.45, Large Flavoured iced latte - Vanilla - 3.25, Large Flavoured iced latte - Hazelnut - 3.25",8.95,CARD,6695115797284120
25/08/2021 10:07,Chesterfield,Jeffery Coen,"Large Flavoured iced latte - Vanilla - 3.25, Regular Flavoured latte - Hazelnut - 2.55, Regular Flavoured iced latte - Hazelnut - 2.75",8.55,CARD,5540161860517772
25/08/2021 10:08,Chesterfield,Carolyn Walraven,"Large Flat white - 2.45, Regular Flat white - 2.15, Large Latte - 2.45, Regular Flavoured iced latte - Hazelnut - 2.75",9.8,CARD,3794741301153029
25/08/2021 10:09,Chesterfield,Linda Corella,"Regular Flavoured iced latte - Vanilla - 2.75, Regular Flavoured iced latte - Vanilla - 2.75",5.5,CARD,7507487909772622
25/08/2021 10:10,Chesterfield,James Bernat,"Large Flavoured iced latte - Caramel - 3.25, Regular Flat white - 2.15",5.4,CASH,n
25/08/2021 10:11,Chesterfield,Donald Wilson,Regular Flavoured iced latte - Caramel - 2.75,2.75,CARD,9192463810678210
25/08/2021 10:12,Chesterfield,Harriet Keller,"Large Flavoured iced latte - Hazelnut - 3.25, Large Flavoured iced latte - Hazelnut - 3.25, Regular Flavoured iced latte - Hazelnut - 2.75, Large Flavoured iced latte - Caramel - 3.25",12.5,CARD,2533969787271217
25/08/2021 10:13,Chesterfield,Jessica Heath,"Regular Latte - 2.15, Large Flavoured iced latte - Vanilla - 3.25",5.4,CASH,n
25/08/2021 10:14,Chesterfield,Brian Pagano,"Regular Flavoured iced latte - Hazelnut - 2.75, Large Latte - 2.45",5.2,CARD,4659802253815677
25/08/2021 10:15,Chesterfield,Brett Gambino,"Large Latte - 2.45, Large Flavoured latte - Hazelnut - 2.85",5.3,CARD,7488697733607874
25/08/2021 10:16,Chesterfield,Jill Jackson,"Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured latte - Hazelnut - 2.85, Regular Flat white - 2.15",7.75,CASH,n
25/08/2021 10:17,Chesterfield,Kate Johnson,"Large Flavoured iced latte - Hazelnut - 3.25, Regular Flavoured iced latte - Vanilla - 2.75, Regular Flavoured iced latte - Hazelnut - 2.75, Large Flavoured latte - Hazelnut - 2.85",11.6,CASH,n
25/08/2021 10:18,Chesterfield,Ralph Reed,"Regular Flavoured iced latte - Hazelnut - 2.75, Regular Latte - 2.15, Large Flavoured latte - Hazelnut - 2.85",7.75,CARD,4816246893705392
25/08/2021 10:19,Chesterfield,Ruth Mitchell,"Large Flavoured iced latte - Caramel - 3.25, Large Flavoured iced latte - Vanilla - 3.25",6.5,CASH,n
25/08/2021 10:20,Chesterfield,Nathaniel Mannings,"Large Latte - 2.45, Large Flat white - 2.45, Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured latte - Hazelnut - 2.55",10.2,CASH,n
25/08/2021 10:21,Chesterfield,Paul Peters,Large Flavoured iced latte - Hazelnut - 3.25,3.25,CASH,n
25/08/2021 10:22,Chesterfield,Latanya Gallardo,"Large Flat white - 2.45, Large Flavoured latte - Hazelnut - 2.85, Large Latte - 2.45",7.75,CARD,1540181475032314
25/08/2021 10:23,Chesterfield,Larry Watkins,"Large Flavoured iced latte - Hazelnut - 3.25, Regular Flavoured latte - Hazelnut - 2.55, Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured latte - Hazelnut - 2.85, Regular Flavoured iced latte - Caramel - 2.75",14.15,CASH,n
25/08/2021 10:24,Chesterfield,Nancy James,"Regular Flavoured iced latte - Caramel - 2.75, Regular Flat white - 2.15",4.9,CARD,5022266229070435
25/08/2021 10:25,Chesterfield,Eileen Southwell,"Regular Flavoured iced latte - Caramel - 2.75, Regular Latte - 2.15, Regular Latte - 2.15, Large Latte - 2.45",9.5,CARD,4495822945393031
25/08/2021 10:26,Chesterfield,Tracy Pestana,"Large Flat white - 2.45, Regular Flavoured latte - Hazelnut - 2.55, Regular Latte - 2.15, Regular Flavoured iced latte - Vanilla - 2.75",9.9,CARD,9982950495281214
25/08/2021 10:27,Chesterfield,Annie Davis,Large Flavoured latte - Hazelnut - 2.85,2.85,CARD,6344521574846636
25/08/2021 10:27,Chesterfield,Donald Grant,"Large Flavoured iced latte - Hazelnut - 3.25, Large Flavoured iced latte - Caramel - 3.25",6.5,CARD,8758449462779114
25/08/2021 10:28,Chesterfield,Paul Dean,"Large Flavoured latte - Hazelnut - 2.85, Regular Latte - 2.15",5.0,CASH,n
25/08/2021 10:29,Chesterfield,Walter Taylor,Regular Flavoured iced latte - Caramel - 2.75,2.75,CARD,3257568305255210
25/08/2021 10:30,Chesterfield,Leslie Kirk,"Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured iced latte - Vanilla - 3.25",5.8,CARD,1033079679767113
25/08/2021 10:31,Chesterfield,Kent Carriger,"Regular Flat white - 2.15, Regular Flavoured iced latte - Vanilla - 2.75, Large Flavoured iced latte - Hazelnut - 3.25",8.15,CASH,n
25/08/2021 10:32,Chesterfield,Marcelo Simmons,Regular Latte - 2.15,2.15,CARD,6182844058565928
25/08/2021 10:33,Chesterfield,Isaac Sun,"Large Latte - 2.45, Regular Flat white - 2.15, Regular Latte - 2.15, Large Flavoured iced latte - Hazelnut - 3.25",10.0,CASH,n
25/08/2021 10:34,Chesterfield,Bradley Thompson,"Regular Flat white - 2.15, Large Flavoured latte - Hazelnut - 2.85, Large Flavoured iced latte - Vanilla - 3.25, Large Latte - 2.45",10.7,CARD,4989983143905316
25/08/2021 10:35,Chesterfield,Donald Gresham,"Regular Flat white - 2.15, Regular Flavoured latte - Hazelnut - 2.55, Regular Latte - 2.15",6.85,CARD,3165772397749111
25/08/2021 10:36,Chesterfield,Dawn Potter,"Regular Flavoured iced latte - Caramel - 2.75, Regular Flat white - 2.15, Regular Flavoured latte - Hazelnut - 2.55",7.45,CASH,n
25/08/2021 10:37,Chesterfield,Donna Metz,"Regular Flat white - 2.15, Regular Flavoured latte - Hazelnut - 2.55, Large Latte - 2.45",7.15,CARD,5119596440948241
25/08/2021 10:38,Chesterfield,Irma Forbes,"Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured latte - Hazelnut - 2.85, Large Flavoured latte - Hazelnut - 2.85, Regular Flavoured iced latte - Caramel - 2.75",11.0,CARD,8300057156805618
25/08/2021 10:39,Chesterfield,Vicky Rayborn,"Regular Flavoured iced latte - Caramel - 2.75, Large Latte - 2.45, Regular Latte - 2.15, Large Latte - 2.45",9.8,CARD,1122959171116248
25/08/2021 10:40,Chesterfield,John Koenig,"Regular Flavoured iced latte - Vanilla - 2.75, Large Flat white - 2.45, Regular Flavoured iced latte - Hazelnut - 2.75",7.95,CARD,2870471496242245
25/08/2021 10:41,Chesterfield,Ruth Coleman,"Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured iced latte - Caramel - 3.25, Large Flavoured iced latte - Caramel - 3.25",9.05,CASH,n
25/08/2021 10:42,Chesterfield,Ralph Sippel,"Regular Flat white - 2.15, Large Flavoured iced latte - Hazelnut - 3.25",5.4,CARD,9440021026638592
25/08/2021 10:43,Chesterfield,Raymond Oliveras,"Regular Flavoured latte - Hazelnut - 2.55, Regular Flavoured iced latte - Vanilla - 2.75, Large Flavoured latte - Hazelnut - 2.85, Large Flavoured latte - Hazelnut - 2.85",11.0,CARD,1711251413159276
25/08/2021 10:44,Chesterfield,Corey Culp,"Large Flavoured iced latte - Caramel - 3.25, Large Flat white - 2.45",5.7,CARD,1306371291788903
25/08/2021 10:45,Chesterfield,Henry Sedgwick,"Large Flavoured iced latte - Vanilla - 3.25, Large Latte - 2.45",5.7,CASH,n
25/08/2021 10:46,Chesterfield,Nathan Li,"Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured iced latte - Hazelnut - 2.75, Large Flavoured latte - Hazelnut - 2.85",8.35,CARD,3648254680030729
25/08/2021 10:47,Chesterfield,Glenda Kay,Large Flavoured latte - Hazelnut - 2.85,2.85,CARD,5627948457030299
25/08/2021 10:48,Chesterfield,Alberta Patterson,Large Flavoured iced latte - Vanilla - 3.25,3.25,CASH,n
25/08/2021 10:49,Chesterfield,Michael Morita,"Large Flavoured latte - Hazelnut - 2.85, Regular Latte - 2.15, Large Flavoured iced latte - Hazelnut - 3.25",8.25,CARD,7768893046965408
25/08/2021 10:50,Chesterfield,Christopher Garcia,"Large Flavoured iced latte - Hazelnut - 3.25, Regular Latte - 2.15, Regular Flat white - 2.15, Regular Flavoured iced latte - Caramel - 2.75, Large Flat white - 2.45, Large Flavoured iced latte - Hazelnut - 3.25",16.0,CARD,5607664110752102
25/08/2021 10:51,Chesterfield,Paula Grein,Large Flavoured iced latte - Caramel - 3.25,3.25,CARD,2047828799313251
25/08/2021 10:52,Chesterfield,Michael Brice,"Regular Flavoured iced latte - Hazelnut - 2.75, Regular Latte - 2.15, Regular Flavoured iced latte - Hazelnut - 2.75, Large Flat white - 2.45",10.1,CASH,n
25/08/2021 10:53,Chesterfield,Lillian Mclarney,"Large Flat white - 2.45, Large Flavoured iced latte - Vanilla - 3.25, Regular Flavoured iced latte - Hazelnut - 2.75, Large Flavoured latte - Hazelnut - 2.85",11.3,CARD,4384939029595501
25/08/2021 10:54,Chesterfield,Julius Meredith,"Large Flat white - 2.45, Large Flavoured iced latte - Hazelnut - 3.25",5.7,CARD,7052197684557619
25/08/2021 10:55,Chesterfield,Dana Wright,"Regular Flat white - 2.15, Regular Latte - 2.15, Large Flavoured latte - Hazelnut - 2.85, Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured iced latte - Caramel - 3.25",13.15,CARD,6083529347037922
25/08/2021 10:56,Chesterfield,Frankie Ivy,"Large Flavoured iced latte - Caramel - 3.25, Regular Latte - 2.15, Large Latte - 2.45, Regular Flat white - 2.15, Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured latte - Hazelnut - 2.55",15.3,CASH,n
